id,NOMBRE,SEXO,FECHA_NAC,deceso,observaciones,nro_chip,socio,enable,clienteId,colorId,razaId,especieId
2603,LOQUILLO,INDEFINIDO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,737,1,500,16
2604,ALMA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2054,11,326,1
2605,GOLFO,MACHO,2006-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2029,10,331,1
2606,SAM,MACHO,2011-11-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2055,9,333,1
2607,MANCHITA,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2030,23,326,1
2608,CANELA,HEMBRA,2002-10-06T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2056,30,163,1
2609,LOLA,HEMBRA,2013-06-23T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,240,1,331,1
2610,MÃ‹NICA,INDEFINIDO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2023,1,500,1
2611,LOLA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1669,23,104,1
2612,LUCA,MACHO,2004-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2042,1,324,1
2613,LOLA,HEMBRA CASTRADA,2008-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1814,1,344,2
2614,GORDA,HEMBRA CASTRADA,2011-10-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1814,1,344,2
2615,THOR,MACHO,2013-05-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,500,1
2616,MILLIE,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2027,1,341,1
2617,HELENA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2031,4,182,1
2618,LULI,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2027,1,333,1
2619,TORTIE,HEMBRA CASTRADA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1487,16,344,2
2620,CACAO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1951,24,330,1
2621,WANDA,HEMBRA,2002-03-11T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2058,1,310,1
2622,HABULANI,HEMBRA CASTRADA,2009-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1817,1,275,1
2623,ROCKY,MACHO,2012-02-23T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2059,18,326,1
2624,COCO,MACHO,2002-01-16T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2060,30,326,1
2625,BOLBIE,MACHO,2013-03-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2061,1,11,1
2626,GATITO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2062,9,344,2
2627,BLU,MACHO CASTRADO,2005-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1487,1,345,2
2628,COKY,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2063,22,347,1
2629,INDY,MACHO CASTRADO,2005-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1487,15,344,2
2630,TEQUILA,MACHO,2013-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2064,1,201,2
2631,SASHA,HEMBRA CASTRADA,2005-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1487,1,344,2
2632,KIARA,HEMBRA,2010-12-13T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2032,10,331,1
2633,DROOPY,MACHO CASTRADO,2000-04-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2065,23,33,1
2634,BELHOT,INDEFINIDO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,55,1,500,16
2635,LINDA,HEMBRA,2013-04-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2066,30,341,1
2636,TETE,HEMBRA CASTRADA,2007-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2067,7,344,2
2637,TITO,MACHO,2008-06-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2068,10,331,1
2638,TOM,MACHO,2013-07-25T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1463,9,333,1
2639,MAIA,HEMBRA CASTRADA,2011-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2069,30,172,1
2640,MANDY,HEMBRA,2012-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2070,23,344,2
2641,FELIPE,INDEFINIDO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,96,1,500,16
2642,GRETA,HEMBRA,2012-05-29T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2033,1,333,1
2643,PELUSA,HEMBRA CASTRADA,2005-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1933,7,500,1
2644,ROXI,HEMBRA CASTRADA,2013-03-19T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2071,10,331,1
2645,LUCY,HEMBRA CASTRADA,2008-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2072,1,62,1
2646,INIMA,HEMBRA,2013-06-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,749,1,62,1
2647,CLARITA,HEMBRA,2013-08-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2073,27,333,1
2648,OTTO,MACHO,2005-05-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2074,9,39,1
2649,VITA,HEMBRA CASTRADA,2001-05-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2074,1,197,1
2650,ZAS/CLAVITO,MACHO,2008-12-23T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,333,1
2651,REY,MACHO,2013-07-09T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1591,10,328,1
2652,CANDY,HEMBRA,2011-02-14T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2076,1,333,1
2653,JULIETA,HEMBRA CASTRADA,2012-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2077,25,344,2
2654,TITO,MACHO,2010-01-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2078,29,343,1
2655,MILA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2079,1,179,1
2656,VIOLETA,HEMBRA,2013-08-25T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2080,4,389,1
2657,OLIVIA,HEMBRA CASTRADA,2008-09-09T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2081,1,201,2
2658,PERRITO,HEMBRA,2013-08-13T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2082,18,343,1
2659,JUAN,MACHO,2008-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2083,1,326,1
2660,GRINGA,HEMBRA,2013-08-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2084,6,79,1
2661,JUANA,HEMBRA,2012-09-09T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1840,2,218,1
2662,LEON,MACHO,2013-08-06T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2085,30,324,1
2663,TOBY,MACHO,2013-08-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2086,25,326,1
2664,MATEO,MACHO,2005-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2087,10,330,1
2665,TOBY,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2088,25,326,1
2666,HATCHI,MACHO,2013-08-12T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2089,9,333,1
2667,NEGRITA,HEMBRA,2002-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2090,3,326,1
2668,SAPO,MACHO,2008-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1500,18,326,1
2669,MINI,HEMBRA,2013-08-26T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2091,11,148,1
2670,TOMY,MACHO,2013-07-31T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2092,30,326,1
2671,KALI,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2093,9,333,1
2672,SASHA,HEMBRA CASTRADA,2004-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2094,7,500,1
2673,CALOF,MACHO,2002-07-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2095,1,79,1
2674,ALFONZO,MACHO,2012-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2096,3,113,1
2675,CHINO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2096,1,326,1
2676,NEGRITO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2096,3,326,1
2677,FLICKA,HEMBRA,2013-07-13T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1550,18,102,1
2678,CAPORAL,MACHO,2013-09-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2097,1,338,1
2679,LOKY,MACHO CASTRADO,2013-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1549,25,344,2
2680,SCRAPY,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1549,1,326,1
2681,TIGER,MACHO,2011-10-29T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2098,7,275,1
2682,LULI,HEMBRA,2011-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1696,9,334,1
2683,ROBY,MACHO,2013-06-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2099,18,326,1
2684,NEGRA,HEMBRA,2013-09-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2100,30,326,1
2685,PATAS BLANCAS,MACHO CASTRADO,2012-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2101,4,344,2
2686,LITO,MACHO,2012-12-13T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,17,104,1
2687,AMBAR,MACHO,2013-08-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2103,23,56,1
2688,CELESTE,HEMBRA,2013-08-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2104,22,333,1
2689,CANELA,HEMBRA,2012-10-18T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2105,30,332,1
2690,MATILDA,HEMBRA CASTRADA,2010-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2106,30,132,1
2691,ROSETA,HEMBRA CASTRADA,2006-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2107,2,398,1
2692,HURACAN,MACHO,2013-08-31T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1876,6,79,1
2693,PENAROL,MACHO,2005-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2108,3,326,1
2694,CANDELA,HEMBRA CASTRADA,2003-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2109,30,79,1
2695,JUAN,MACHO,2000-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,227,10,328,1
2696,LUPITA,HEMBRA,2013-08-30T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2110,18,326,1
2697,MIA,HEMBRA,2013-04-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2111,9,326,1
2698,SUERTUDO,MACHO,2013-08-31T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2112,58,326,1
2699,FIERA,MACHO,2009-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2112,1,62,1
2700,FRODO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2112,65,349,1
2701,DRACO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2113,1,389,1
2702,KATARA,HEMBRA,2010-11-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2114,10,331,1
2703,DHARMA,HEMBRA,2000-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2115,30,343,1
2704,MOUSE,MACHO,2013-09-05T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2116,27,334,1
2705,GORDA / GINGER,HEMBRA CASTRADA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2117,4,326,1
2706,EUREKA,HEMBRA CASTRADA,2013-01-04T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1978,3,344,2
2707,FRIDA,HEMBRA,2011-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2118,10,331,1
2708,TRUCO,MACHO CASTRADO,2008-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2119,1,62,1
2709,SYRAH,HEMBRA,2013-06-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2119,1,62,1
2710,PARIS,HEMBRA CASTRADA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2120,18,222,1
2711,FILOU,MACHO,1998-05-29T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1979,28,121,1
2712,ALEX,MACHO,2013-09-12T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2121,23,56,1
2713,TRICKY,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1438,1,340,1
2714,ALMENDRA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1416,4,344,2
2715,ZAZU,MACHO,2012-07-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2122,3,326,1
2716,GARFIELD,MACHO,2011-09-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1996,1,344,2
2717,CLEO,HEMBRA,2010-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1996,1,326,1
2718,TOTO,MACHO CASTRADO,2011-06-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2034,30,326,1
2719,POCHO,MACHO,2013-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2035,7,500,1
2720,CLARITA,HEMBRA,2013-03-06T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1947,22,333,1
2721,AMBER,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1948,1,248,1
2722,KAIMILA,HEMBRA,2013-04-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1948,1,197,1
2723,MELU,HEMBRA,2005-05-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1949,30,163,1
2724,RULITO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1950,9,333,1
2725,GUCCI,MACHO CASTRADO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1951,3,179,1
2726,ANGIE,HEMBRA CASTRADA,2009-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1952,1,79,1
2727,JAZMIN,HEMBRA CASTRADA,2005-06-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,4,182,1
2728,NEGRITA,HEMBRA,2010-05-22T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1954,3,326,1
2729,HUNTER,MACHO,2010-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1955,18,375,1
2730,SANCHO,MACHO,2013-01-03T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1956,15,120,2
2731,ULISES,MACHO,2005-09-06T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1957,10,328,1
2732,JIMA,HEMBRA,2013-04-21T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1958,9,333,1
2733,INDIO,MACHO,2012-11-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1959,1,326,1
2734,SCOT,MACHO,2013-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1960,9,334,1
2735,JAZMIN,HEMBRA,2012-12-13T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1961,9,333,1
2736,GRINGO,MACHO,2003-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1962,1,219,1
2737,ZULAY,HEMBRA,2011-03-17T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1963,10,340,1
2738,PANTUFLA,MACHO,2007-04-16T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1963,22,334,1
2739,GUADALUPE,HEMBRA,2005-02-16T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1963,1,334,1
2740,DONATA,HEMBRA,2007-04-16T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1963,22,333,1
2741,JAMAICA,HEMBRA,1997-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1963,34,340,1
2742,MONCHO,MACHO,1999-12-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1963,1,326,1
2743,AGATA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1963,4,344,2
2744,ARTURO,MACHO,2013-05-17T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1964,25,328,1
2745,MALUCA,HEMBRA CASTRADA,2013-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1965,34,344,2
2746,TEO,MACHO,2013-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1965,3,334,1
2747,DONNATELA,HEMBRA CASTRADA,2005-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2124,24,330,1
2748,NICOLAS,MACHO CASTRADO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2125,20,201,2
2749,MORENA,HEMBRA,2013-05-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2126,4,326,1
2750,ANUBIS,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,484,1,500,1
2751,RULITO,MACHO CASTRADO,2003-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2127,9,333,1
2752,NEGRO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2128,30,326,1
2753,DONA,MACHO,2013-09-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2129,1,201,2
2754,CACHORRA,HEMBRA,1999-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2130,29,326,1
2755,TOMY,MACHO,2010-09-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2131,4,326,1
2756,PEQUITA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2132,2,326,1
2757,CANDELA,HEMBRA CASTRADA,2003-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2109,30,79,1
2758,THOR,MACHO,2013-06-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2133,9,333,1
2759,MANUELA,HEMBRA CASTRADA,2001-11-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1772,1,305,1
2760,MILU,HEMBRA,2013-03-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2134,9,500,1
2761,PASCUAL,MACHO,2000-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1045,30,326,1
2762,HEARTMAN,MACHO,2013-09-21T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2135,6,79,1
2763,LUCKY,HEMBRA CASTRADA,2011-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2136,25,326,1
2764,GAULOIS,HEMBRA,2011-02-14T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2137,1,233,1
2765,CLARITA,HEMBRA,2013-08-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2138,27,333,1
2766,HEARTMAN,MACHO,2013-09-21T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2139,6,79,1
2767,MORA,HEMBRA CASTRADA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1928,30,347,1
2768,ELI,HEMBRA CASTRADA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1928,1,326,1
2769,PERRITO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2140,3,330,1
2770,TIN,HEMBRA,2013-09-07T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2141,1,389,1
2771,MARU,HEMBRA,2013-10-04T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2142,1,326,1
2772,MARIPOSA,HEMBRA CASTRADA,2013-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,62,1
2773,BENITO,MACHO,2012-10-06T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2144,9,334,1
2774,RIO,MACHO,2013-10-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2146,11,338,1
2775,BIANCA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2147,1,333,1
2776,YUMMY,HEMBRA CASTRADA,2013-03-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2148,3,344,2
2777,MALEVO,MACHO,2011-03-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2149,30,326,1
2778,MILLIE,HEMBRA,2013-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2150,3,343,1
2779,TONY,MACHO,2007-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2124,10,330,1
2780,CHAVELA,HEMBRA,2011-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2124,1,394,1
2781,MAX,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2151,18,32,1
2782,FAUSTO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2152,2,124,1
2783,FELINO,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2153,25,344,2
2784,GATITO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2154,1,344,2
2785,AZRAEL,MACHO,2013-08-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,7,344,2
2786,PIPO,MACHO CASTRADO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,227,15,345,2
2787,ROXANE,HEMBRA,2006-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2156,18,74,1
2788,DANTE,MACHO CASTRADO,2012-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2157,18,326,1
2789,INDIA,HEMBRA,2013-08-18T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2147,7,338,1
2790,RATITA,MACHO,2011-11-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,243,3,344,2
2791,MARU,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2158,2,326,1
2792,JUPITER,MACHO,2007-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2160,1,341,1
2793,ZAIRA,HEMBRA,2010-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2161,18,500,1
2794,CONGO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2163,1,162,1
2795,CHABELA,HEMBRA CASTRADA,2011-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2164,23,344,2
2796,BABY,HEMBRA CASTRADA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2023,1,338,1
2797,FIBIE,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2023,1,500,1
2798,MISSY,HEMBRA CASTRADA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2023,1,500,1
