id,nombre,sexo,nacimiento,deceso,observaciones,nro_chip,socio,enabled,clienteId,colorId,razaId,especieId
1132,JOSEFINA,Hembra,2005-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,114,9,28,1
1133,joker,Macho,2019-01-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3308,1,20,1
1134,"SANDRO DE AMERICA",Macho,2015-10-24,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,117,3,31,1
1135,Moleque,Macho,2021-10-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3308,1,136,2
1136,MORGAN,Macho,2016-08-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,119,1,46,1
1137,Nala,Hembra,2019-09-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3308,1,20,1
1138,Malek,Macho,2021-07-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,119,1,46,1
1139,OLIVER,Macho,2012-08-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3310,4,2,1
1140,NANA,Hembra,2018-06-23,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,125,2,47,1
1141,RENATA,Hembra,2018-02-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3312,24,17,1
1142,Zafira,Hembra,2023-10-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,125,1,136,2
1143,SARA,Hembra,2018-02-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3312,24,17,1
1144,BENITO,Macho,2006-06-29,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,126,10,14,1
1145,LAIZA,Hembra,2011-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3314,1,31,1
1146,gorda,Hembra,2020-02-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,128,34,55,1
1147,MORO,Macho,2015-12-26,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3316,6,20,1
1148,FREIA,Hembra,2018-11-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,130,1,136,2
1149,ANTON,Macho,2018-08-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3318,1,29,1
1150,NILO,Macho,2016-04-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,134,11,62,1
1151,BACO,Macho,2020-03-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3318,1,29,1
1152,LULA,Hembra,2013-08-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,136,18,6,1
1153,MIA,Hembra,2015-05-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,137,34,14,1
1154,Olga,Hembra,2022-04-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3318,1,31,1
1155,kiara,Hembra,2020-03-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,138,9,56,1
1156,RANDY,Macho,2002-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3320,10,10,1
1157,BAKKO,Macho,2019-05-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,138,9,93,1
1158,COSA,Macho,2015-05-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3322,1,31,1
1159,BALTAZAR,Macho,2019-05-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,138,1,55,1
1160,JORDY,Macho,2020-03-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3324,1,47,1
1161,MISIFUS,Macho,2020-01-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,139,7,136,2
1162,ROCCO,Macho,2009-11-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,143,10,17,1
1163,PIKY,Hembra,2017-07-05,1000-01-01,"ALÈRGICO A LA METOCLOPRAMIDA Y DOMPERIDONA",0000000000,FALSE,TRUE,149,4,31,1
1164,Vans,Hembra,2024-03-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3324,1,31,1
1165,EMMA,Hembra,2016-03-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,152,1,12,1
1166,NN,Macho,2020-02-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3325,1,31,1
1167,HELENA,Hembra,2012-09-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,152,4,5,1
1168,ARENITA,Hembra,2005-03-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3326,1,31,1
1169,APOLO,Macho,2014-04-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,152,1,5,1
1170,LOLA,Hembra,2020-11-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3326,1,31,1
1171,OLIVIA,Hembra,2016-06-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,152,1,5,1
1172,Rocco,Macho,2014-01-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3326,1,23,1
1173,PARIS,Macho,2009-07-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,152,4,5,1
1174,Jack,Macho,2020-11-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3326,1,23,1
1175,CAPRICE,Macho,2007-12-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,176,24,14,1
1176,BARBIE,Hembra,2010-02-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3327,10,31,1
1177,BERTHA,Hembra,2016-04-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,180,1,59,1
1178,MARA,Hembra,2018-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3327,1,49,1
1179,CHAN,Macho,2015-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,182,1,31,1
1180,TINA,Hembra,2023-01-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3327,1,31,2
1181,Luz,Hembra,2019-10-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,182,1,136,2
1182,Ambrith,Hembra,2017-03-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3327,3,31,2
1183,Moises,Macho,2014-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,184,11,7,1
1184,ROSALBA,Hembra,2020-05-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,187,1,41,1
1185,TOSCA,Hembra,2020-01-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3328,6,20,1
1186,WENDY,Hembra,2013-08-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,188,10,10,1
1187,VIRUS,Macho,2019-10-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3328,1,136,2
1188,LUNA,Hembra,2009-10-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,191,11,17,1
1189,CORONA,Macho,2019-10-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3328,15,136,2
1190,MORA,Hembra,2020-05-13,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,191,6,20,1
1191,Timur,Macho,2020-04-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3328,1,20,1
1192,Niord,Macho,2010-04-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,193,3,17,1
1193,LIU,Hembra,2021-07-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3328,1,20,1
1194,RAFA,Macho,2019-12-31,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,198,1,136,2
1195,ISOLDA,Hembra,2021-07-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3328,1,20,1
1196,ALPHA,Macho,2020-04-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,201,11,31,1
1197,TANNAT,Macho,2021-07-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3328,1,20,1
1198,MIA,Hembra,2021-09-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,201,1,31,1
1199,ZEUS,Macho,2021-07-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3328,1,20,1
1200,YURI,Macho,2020-05-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,204,11,9,1
1201,Bell,Hembra,2010-03-05,1000-01-01,"En su ovariohisterectomia quedo remanente de ovario (se realizo al año de vida)",0000000000,FALSE,TRUE,204,1,25,1
1202,NELSON,Macho,2020-02-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,206,1,136,2
1203,PANCHO,Macho,2020-04-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,210,14,29,1
1204,"CAPITAN RAMBO",Macho,2020-04-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3329,1,34,1
1205,ALMA,Macho,2014-10-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,213,9,26,1
1206,Flash,Macho,2021-11-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,213,1,31,2
1207,CHAPLIN,Macho,2020-01-07,2023-05-10,"Sin observaciones",0000000000,FALSE,TRUE,3330,4,136,2
1208,Milo,Macho,2023-09-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,213,1,136,2
1209,GANDALF,Macho,2019-11-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3330,1,31,1
1210,Tres,Macho,2019-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,213,1,136,2
1211,PANCHO,Macho,2010-01-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,215,15,31,1
1212,Hendrix,Macho,2023-10-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3330,1,136,2
1213,PAMPA,Hembra,2014-08-04,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,215,1,31,1
1214,MILO,Macho,2020-03-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3331,1,39,1
1215,SIMON,Macho,2019-11-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,220,9,28,1
1216,CACHI,Macho,2019-04-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3332,3,31,1
1217,SCOOBY,Macho,2017-10-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,223,1,53,1
1218,Gaspar,Macho,2008-08-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3333,1,31,1
1219,GURKA,Macho,2020-06-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,228,3,61,1
1220,PIMIENTA,Hembra,2012-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3333,11,31,1
1221,SERAFIN,Macho,2015-07-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,232,1,59,1
1222,NEGRITA,Hembra,2011-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3333,3,31,1
1223,CARBON,Macho,2020-04-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,235,3,39,1
1224,KIKA,Hembra,2009-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,237,9,28,1
1225,UNO,Macho,2006-03-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3334,11,17,1
1226,CAYETANA,Hembra,2020-06-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,240,3,31,1
1227,MACONDO,Macho,2019-08-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3335,11,31,1
1228,KOBE,Macho,2020-06-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,242,6,20,1
1229,NINA,Hembra,2013-11-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3336,9,70,1
1230,HUGO,Macho,2008-12-31,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,247,11,31,1
1231,ENKI,Macho,2019-02-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3337,9,59,1
1232,PORA,Hembra,2020-06-21,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,248,7,43,1
1233,Hopi,Hembra,2013-09-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3337,1,28,1
1234,TAFIRA,Hembra,2016-06-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,249,4,2,1
1235,Ruffo,Macho,2002-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3338,1,68,1
1236,NOVA,Hembra,2017-06-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,249,1,2,1
1237,ARAGON,Macho,2012-07-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3339,1,11,1
1238,THEO,Macho,2010-02-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,252,1,2,1
1239,PATRICIO,Macho,2011-06-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,257,4,136,2
1240,ATENA,Hembra,2012-07-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3339,1,11,1
1241,OSCAR,Macho,2021-04-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,257,1,31,2
1242,Zara,Hembra,2017-03-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3340,3,31,1
1243,Gatita,Hembra,2015-05-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,257,1,31,2
1244,Atilio,Macho,2021-10-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,257,1,136,2
1245,Mila,Hembra,2015-07-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3340,45,31,1
1246,FRIDA,Hembra,2013-05-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,260,1,39,1
1247,BUSTER,Macho,2011-09-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3341,1,31,1
1248,MOKA,Hembra,2009-08-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,263,1,17,1
1249,AMBAR,Hembra,2021-12-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3341,10,14,1
1250,sinu,Hembra,2007-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,265,10,31,1
1251,AQUABEL,Hembra,2010-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3342,1,31,2
1252,lucky,Hembra,2011-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,269,10,65,1
1253,Tino,Macho,2020-02-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3342,1,31,1
1254,KIMA,Hembra,2014-02-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,272,1,31,1
1255,OTTAWA,Hembra,2020-03-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3343,1,31,1
1256,CHAPI,Macho,2014-05-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,274,11,31,1
1257,KILLER,Macho,2015-11-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3344,11,71,1
1258,rubio,Macho,2016-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,274,10,136,2
1259,LOLA,Hembra,2020-04-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3345,1,5,1
1260,coco,Macho,2020-06-26,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,275,11,31,1
1261,LALO,Macho,2011-01-21,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3346,9,28,1
1262,NILO,Macho,2020-02-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,278,15,136,2
1263,ROKY,Macho,2020-04-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3348,1,43,1
1264,kira,Hembra,2020-06-29,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,282,1,41,1
1265,SOL,Hembra,2000-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3348,3,31,1
1266,ARTURO,Macho,2016-01-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,283,3,53,1
1267,Francisco,Macho,2021-03-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,283,24,47,1
1268,BERLIN,Macho,2020-03-31,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3350,7,43,1
1269,RAMON,Macho,2020-04-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,286,1,53,1
1270,GREY,Macho,2015-05-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3352,11,11,1
1271,Max,Macho,2014-10-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,286,1,136,2
1272,KIMBERLY,Hembra,2019-08-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2,1,31,1
1273,ZEUS,Macho,2020-04-23,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,289,3,20,1
1274,TOBY,Macho,2020-04-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,4,27,28,1
1275,LOLA,Hembra,2018-04-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,292,1,31,1
1276,SIMBA,Macho,2020-04-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,6,11,10,1
1277,pistacho,Macho,2009-02-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,299,6,9,1
1278,Cleo,Hembra,2020-11-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,6,1,124,2
1279,FAO,Hembra,2015-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,300,1,136,2
1280,Logan,Macho,2020-06-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,301,9,12,1
1281,JACK,Macho,2020-04-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,9,1,41,1
1282,lulu,Hembra,2010-12-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,302,4,31,1
1283,MAIA,Hembra,2020-04-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,12,1,65,1
1284,GORDO,Macho,2020-05-29,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,303,7,55,1
1285,MAXIMO,Macho,2020-03-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,14,1,31,1
1286,STICHH,Macho,2006-12-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,304,10,6,1
1287,LOCO,Macho,2013-11-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,17,1,31,1
1288,Oris,Macho,2020-05-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,305,10,31,2
1289,LAILA,Hembra,2011-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,18,1,31,1
1290,LUNA,Hembra,2010-05-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,41,10,65,1
1291,APOLO,Macho,2020-03-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,46,1,45,1
1292,ROBERTO,Macho,2020-05-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,48,1,39,1
1293,Anur,Macho,2015-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,306,1,119,2
1294,LORD,Macho,2019-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,50,1,136,2
1295,ATENEA,Hembra,2020-03-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,306,1,31,2
1296,OSO,Macho,2013-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,307,24,17,1
1297,Yin,Macho,2013-07-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,50,1,31,2
1298,AGUADA,Hembra,2020-06-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,307,52,55,1
1299,KALA,Hembra,2011-11-29,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,55,1,44,1
1300,Meme,Macho,2020-02-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,310,1,31,2
1301,Canela,Hembra,2020-07-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,310,1,31,1
1302,India,Hembra,2009-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,313,11,14,1
1303,Bartolo,Macho,2019-03-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,313,3,31,1
1304,Kala,Hembra,2014-05-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,315,10,65,1
1305,MAGDALENA,Hembra,2020-04-24,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,68,11,72,1
1306,Paris,Hembra,2013-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,145,1,31,1
1307,CIRILO,Macho,2015-01-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,71,11,31,1
1308,PATITAS,Macho,2020-06-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,146,1,19,1
1309,Malena,Hembra,2021-01-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,71,1,31,1
1310,Alpha,Hembra,2020-04-24,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,148,11,41,1
1311,LOLA,Hembra,2013-04-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,150,1,46,1
1312,EVA,Hembra,2016-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,72,1,32,1
1313,GALA,Hembra,2019-10-04,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,154,18,58,1
1314,Sofi,Hembra,2004-02-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,72,1,119,2
1315,Federica,Hembra,2007-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,154,1,5,1
1316,ALFONSINA,Hembra,2017-09-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,78,4,2,1
1317,Koby,Macho,2020-05-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,156,1,20,1
1318,JUANA,Hembra,2005-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,157,3,31,1
1319,Vicente,Macho,2019-01-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,78,1,31,1
1320,Jack,Macho,2013-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,158,1,31,1
1321,FERMIN,Macho,2016-05-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,80,10,31,1
1322,Renato,Macho,2014-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,159,1,136,2
1323,CLEIA,Hembra,2020-03-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,87,1,28,1
1324,Dora,Hembra,2021-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,159,1,136,2
1325,MORO,Macho,2014-02-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,90,1,39,1
1326,Caia,Hembra,2017-03-24,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,160,4,35,1
1327,NELLY,Hembra,2015-06-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,92,4,31,1
1328,BROWNIE,Macho,2020-05-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,94,10,31,1
1329,TINY,Hembra,2020-02-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,95,1,136,2
1330,ROBERTO,Macho,2020-05-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,97,1,39,1
1331,BRUNA,Hembra,2020-05-13,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,100,3,23,1
1332,MORITA,Hembra,2013-06-26,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,100,1,5,1
1333,Malak,Macho,2018-07-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,161,11,31,1
1334,Mora,Hembra,2015-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,100,1,5,1
1335,Pochocho,Macho,2010-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,162,10,5,1
1336,Chapo,Macho,2020-06-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,163,7,31,1
1337,Chifle,Macho,2019-11-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,163,1,31,1
1338,MAYLO,Macho,2019-07-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,164,9,12,1
1339,Paty,Hembra,2013-05-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,165,1,46,1
1340,CHARLIE,Macho,2003-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,166,4,31,1
1341,ANITA,Hembra,2004-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,166,3,31,1
1342,Africa,Hembra,2018-08-24,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,179,1,39,1
1343,ZEUS,Macho,2020-04-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,166,1,9,1
1344,MANUEL,Macho,2020-06-27,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,167,2,47,1
1345,Cloe,Hembra,2019-10-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,179,1,31,1
1346,Drako,Macho,2012-05-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,168,1,55,1
1347,Ana,Hembra,2016-10-04,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,181,1,9,1
1348,NERO,Macho,2018-05-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,169,3,31,1
1349,Jose,Macho,2008-05-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,181,1,14,1
1350,Candi,Hembra,2012-10-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,170,9,28,1
1351,Fresitas,Hembra,2020-07-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,192,1,136,2
1352,NOA,Hembra,2014-06-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,171,1,14,1
1353,Ario,Macho,2018-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,172,1,31,2
1354,Borja,Macho,2015-12-27,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,195,1,45,1
1355,Manchita,Hembra,2010-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,197,1,31,1
1356,TEQUILA,Hembra,2013-05-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,173,1,39,1
1357,Alika,Hembra,2014-07-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,197,6,20,1
1358,Mora,Hembra,2012-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,174,1,28,1
1359,Toñito,Macho,2015-09-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,199,1,136,2
1360,Renzo,Macho,2020-07-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,175,1,31,1
1361,ANGUS,Macho,2020-07-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,203,4,74,1
1362,chuvaca,Hembra,2012-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,177,1,14,1
1363,OLIVIA,Hembra,2020-07-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,207,1,39,1
1364,AGAPE,Hembra,2016-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,179,10,14,1
1365,LUKA,Macho,2015-08-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,209,3,31,1
1366,OLIVIA,Hembra,2017-10-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,179,1,31,1
